,key_index,stat,admin_name,admin_level,pop_group
661,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,47.44871795,tripoli,admin2,Lebanese
662,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,70.37943262,w_bekaa,admin2,Lebanese
663,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,65.04081633,zahle,admin2,Lebanese
664,mean @/@ i_fcs ~/~ NA @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,49.253125,zgharta,admin2,Lebanese
665,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,73,akkar,admin2,Lebanese
666,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,14,akkar,admin2,Lebanese
667,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,13,akkar,admin2,Lebanese
668,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,78,akkar,admin1,Migrant
669,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,20,akkar,admin1,Migrant
670,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,2,akkar,admin1,Migrant
671,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,30,akkar,admin1,Palestine Refugees from Lebanon
672,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,30,akkar,admin1,Palestine Refugees from Lebanon
673,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,40,akkar,admin1,Palestine Refugees from Lebanon
674,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,81,aley,admin2,Lebanese
675,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,18,aley,admin2,Lebanese
676,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,1,aley,admin2,Lebanese
677,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,79,baabda,admin2,Lebanese
678,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,17,baabda,admin2,Lebanese
679,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,4,baabda,admin2,Lebanese
680,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,79,baalbek,admin2,Lebanese
681,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,14,baalbek,admin2,Lebanese
682,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,7,baalbek,admin2,Lebanese
683,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,97,baalbek_hermel,admin1,Migrant
684,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,3,baalbek_hermel,admin1,Migrant
685,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,90,baalbek_hermel,admin1,Palestine Refugees from Lebanon
686,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,5,baalbek_hermel,admin1,Palestine Refugees from Lebanon
687,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,5,baalbek_hermel,admin1,Palestine Refugees from Lebanon
688,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,78,batroun,admin2,Lebanese
689,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,17,batroun,admin2,Lebanese
690,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,5,batroun,admin2,Lebanese
691,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,82,bcharre,admin2,Lebanese
692,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,12,bcharre,admin2,Lebanese
693,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,6,bcharre,admin2,Lebanese
694,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,71,beirut,admin2,Lebanese
695,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,18,beirut,admin2,Lebanese
696,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,12,beirut,admin2,Lebanese
697,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,62,beirut,admin1,Migrant
698,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,26,beirut,admin1,Migrant
699,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,12,beirut,admin1,Migrant
700,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,76,beirut,admin1,Palestine Refugees from Lebanon
701,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,20,beirut,admin1,Palestine Refugees from Lebanon
702,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,3,beirut,admin1,Palestine Refugees from Lebanon
703,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,98,bekaa,admin1,Migrant
704,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,2,bekaa,admin1,Migrant
705,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,96,bent_jbeil,admin2,Lebanese
706,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,4,bent_jbeil,admin2,Lebanese
707,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,88,chouf,admin2,Lebanese
708,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,10,chouf,admin2,Lebanese
709,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,1,chouf,admin2,Lebanese
710,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,95,hasbaya,admin2,Lebanese
711,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,4,hasbaya,admin2,Lebanese
712,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,1,hasbaya,admin2,Lebanese
713,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,68,hermel,admin2,Lebanese
714,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,30,hermel,admin2,Lebanese
715,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,2,hermel,admin2,Lebanese
716,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,79,jbeil,admin2,Lebanese
717,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,18,jbeil,admin2,Lebanese
718,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,2,jbeil,admin2,Lebanese
719,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,91,jezzine,admin2,Lebanese
720,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,9,jezzine,admin2,Lebanese
721,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,87,kesrwane,admin2,Lebanese
722,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,11,kesrwane,admin2,Lebanese
723,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,2,kesrwane,admin2,Lebanese
724,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,71,koura,admin2,Lebanese
725,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,20,koura,admin2,Lebanese
726,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,8,koura,admin2,Lebanese
727,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,96,marjaayoun,admin2,Lebanese
728,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,4,marjaayoun,admin2,Lebanese
729,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,87,meten,admin2,Lebanese
730,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,11,meten,admin2,Lebanese
731,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,2,meten,admin2,Lebanese
732,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,80,minieh_dennie,admin2,Lebanese
733,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,18,minieh_dennie,admin2,Lebanese
734,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,2,minieh_dennie,admin2,Lebanese
735,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,61,mnt_lbn,admin1,Migrant
736,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,28,mnt_lbn,admin1,Migrant
737,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,12,mnt_lbn,admin1,Migrant
738,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl,78,mnt_lbn,admin1,Palestine Refugees from Lebanon
739,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl,22,mnt_lbn,admin1,Palestine Refugees from Lebanon
740,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,98,nabatieh,admin1,Migrant
741,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,1,nabatieh,admin1,Migrant
742,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,1,nabatieh,admin1,Migrant
743,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,75,north,admin1,Migrant
744,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,15,north,admin1,Migrant
745,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,10,north,admin1,Migrant
746,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,16,north,admin1,Palestine Refugees from Lebanon
747,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,33,north,admin1,Palestine Refugees from Lebanon
748,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,51,north,admin1,Palestine Refugees from Lebanon
749,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,91,rachaya,admin2,Lebanese
750,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,7,rachaya,admin2,Lebanese
751,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,1,rachaya,admin2,Lebanese
752,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,85,saida,admin2,Lebanese
753,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,14,saida,admin2,Lebanese
754,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,1,saida,admin2,Lebanese
755,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,94,sour,admin2,Lebanese
756,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,4,sour,admin2,Lebanese
757,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,1,sour,admin2,Lebanese
758,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,82,south,admin1,Migrant
759,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,14,south,admin1,Migrant
760,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,5,south,admin1,Migrant
761,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,43,south,admin1,Palestine Refugees from Lebanon
762,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,32,south,admin1,Palestine Refugees from Lebanon
763,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,25,south,admin1,Palestine Refugees from Lebanon
764,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,51,tripoli,admin2,Lebanese
765,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,26,tripoli,admin2,Lebanese
766,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,23,tripoli,admin2,Lebanese
767,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,91,w_bekaa,admin2,Lebanese
768,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,6,w_bekaa,admin2,Lebanese
769,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,3,w_bekaa,admin2,Lebanese
770,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,79,zahle,admin2,Lebanese
771,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,16,zahle,admin2,Lebanese
772,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,5,zahle,admin2,Lebanese
773,prop_select_one @/@ i_fcs_category ~/~ Acceptable @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,54,zgharta,admin2,Lebanese
774,prop_select_one @/@ i_fcs_category ~/~ Borderline @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,30,zgharta,admin2,Lebanese
775,prop_select_one @/@ i_fcs_category ~/~ Poor @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,16,zgharta,admin2,Lebanese
776,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,19.10880829,akkar,admin2,Lebanese
777,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,3.733333333,akkar,admin1,Migrant
778,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,8.839622642,akkar,admin1,Palestine Refugees from Lebanon
779,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,16.52739726,aley,admin2,Lebanese
780,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,14.45132743,baabda,admin2,Lebanese
781,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,14.56643357,baalbek,admin2,Lebanese
782,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,0.151724138,baalbek_hermel,admin1,Migrant
783,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,13.7254902,baalbek_hermel,admin1,Palestine Refugees from Lebanon
784,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,9.827160494,batroun,admin2,Lebanese
785,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,9.32748538,bcharre,admin2,Lebanese
786,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,11.8908046,beirut,admin2,Lebanese
787,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,16.22758621,beirut,admin1,Migrant
788,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,20.54037267,beirut,admin1,Palestine Refugees from Lebanon
789,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,1.335714286,bekaa,admin1,Migrant
790,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,12.65972222,bent_jbeil,admin2,Lebanese
791,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,17.67567568,chouf,admin2,Lebanese
792,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,13.63265306,hasbaya,admin2,Lebanese
793,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,15.2781457,hermel,admin2,Lebanese
794,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,9.599056604,jbeil,admin2,Lebanese
795,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,11.27439024,jezzine,admin2,Lebanese
796,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,13.46341463,kesrwane,admin2,Lebanese
797,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,12.48979592,koura,admin2,Lebanese
798,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,11.875,marjaayoun,admin2,Lebanese
799,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,13.34375,meten,admin2,Lebanese
800,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,15.98657718,minieh_dennie,admin2,Lebanese
801,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,10.31034483,mnt_lbn,admin1,Migrant
802,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl,20.11111111,mnt_lbn,admin1,Palestine Refugees from Lebanon
803,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,1.620689655,nabatieh,admin1,Migrant
804,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,7.307142857,north,admin1,Migrant
805,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,10.54716981,north,admin1,Palestine Refugees from Lebanon
806,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,9.401459854,rachaya,admin2,Lebanese
807,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,11.625,saida,admin2,Lebanese
808,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,12.02097902,sour,admin2,Lebanese
809,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,2.517241379,south,admin1,Migrant
810,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,7.801886792,south,admin1,Palestine Refugees from Lebanon
811,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,18.22978723,tripoli,admin2,Lebanese
812,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,10.85416667,w_bekaa,admin2,Lebanese
813,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,11.57718121,zahle,admin2,Lebanese
814,mean @/@ i_rcsi ~/~ NA @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,12.625,zgharta,admin2,Lebanese
815,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,46,akkar,admin2,Lebanese
816,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,12,akkar,admin2,Lebanese
817,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,42,akkar,admin2,Lebanese
818,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,6,akkar,admin1,Migrant
819,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,73,akkar,admin1,Migrant
820,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,21,akkar,admin1,Migrant
821,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,17,akkar,admin1,Palestine Refugees from Lebanon
822,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,48,akkar,admin1,Palestine Refugees from Lebanon
823,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,35,akkar,admin1,Palestine Refugees from Lebanon
824,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,36,aley,admin2,Lebanese
825,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,28,aley,admin2,Lebanese
826,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,36,aley,admin2,Lebanese
827,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,30,baabda,admin2,Lebanese
828,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,26,baabda,admin2,Lebanese
829,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,44,baabda,admin2,Lebanese
830,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,27,baalbek,admin2,Lebanese
831,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,12,baalbek,admin2,Lebanese
832,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,61,baalbek,admin2,Lebanese
833,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,98,baalbek_hermel,admin1,Migrant
834,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,2,baalbek_hermel,admin1,Migrant
